Product,Year,Month,Retailer,SalesMethod,UnitsSold,Revenue,OperatingProfit
Women's Athletic Footwear,2021,2,West Gear,In-store,1650,575.0,202.5
Women's Athletic Footwear,2021,2,West Gear,Online,1301,1864.135,3101.057
Women's Athletic Footwear,2021,2,West Gear,Outlet,3144,2086.295,2091.197
Women's Athletic Footwear,2021,3,Amazon,In-store,275,117.5,37.75
Women's Athletic Footwear,2021,3,Amazon,Online,662,1100.406,2596.723
Women's Athletic Footwear,2021,3,Amazon,Outlet,209,65.155,1032.625
Women's Athletic Footwear,2021,3,Foot Locker,In-store,700,251.25,92.75
Women's Athletic Footwear,2021,3,Foot Locker,Online,2175,2884.039,2885.965
Women's Athletic Footwear,2021,3,Foot Locker,Outlet,626,320.985,1645.338
Women's Athletic Footwear,2021,3,Kohl's,In-store,475,162.5,58.0
Women's Athletic Footwear,2021,3,Kohl's,Online,1346,1322.992,637.3820000000001
Women's Athletic Footwear,2021,3,Kohl's,Outlet,3150,1136.684,417.956
Women's Athletic Footwear,2021,3,Sports Direct,In-store,725,237.5,70.875
Women's Athletic Footwear,2021,3,Sports Direct,Online,1774,1803.699,753.539
Women's Athletic Footwear,2021,3,Sports Direct,Outlet,2699,1678.571,1268.811
Women's Athletic Footwear,2021,3,Walmart,Online,260,41.14,609.0
Women's Athletic Footwear,2021,3,Walmart,Outlet,70,1.05,494.0
Women's Athletic Footwear,2021,3,West Gear,In-store,1625,610.0,218.0
Women's Athletic Footwear,2021,3,West Gear,Online,594,1791.325,2315.534
Women's Athletic Footwear,2021,3,West Gear,Outlet,285,632.553,925.857
Women's Athletic Footwear,2021,4,Amazon,In-store,325,138.75,44.625
Women's Athletic Footwear,2021,4,Amazon,Online,718,141.974,3104.224
Women's Athletic Footwear,2021,4,Amazon,Outlet,253,78.355,1212.75
Women's Athletic Footwear,2021,4,Foot Locker,In-store,725,233.75,86.938
Women's Athletic Footwear,2021,4,Foot Locker,Online,1841,1886.445,2897.771
Women's Athletic Footwear,2021,4,Foot Locker,Outlet,509,488.832,1767.498
Women's Athletic Footwear,2021,4,Kohl's,In-store,525,178.75,64.063
Women's Athletic Footwear,2021,4,Kohl's,Online,1363,1621.491,755.429
Women's Athletic Footwear,2021,4,Kohl's,Outlet,3234,1085.604,380.911
Women's Athletic Footwear,2021,4,Sports Direct,In-store,625,218.75,70.001
Women's Athletic Footwear,2021,4,Sports Direct,Online,1973,848.687,1344.422
Women's Athletic Footwear,2021,4,Sports Direct,Outlet,3622,1989.374,1172.676
Women's Athletic Footwear,2021,4,Walmart,Online,372,50.628,687.966
Women's Athletic Footwear,2021,4,Walmart,Outlet,467,169.691,520.792
Women's Athletic Footwear,2021,4,West Gear,In-store,1625,536.25,188.313
Women's Athletic Footwear,2021,4,West Gear,Online,1143,2333.676,2405.297
Women's Athletic Footwear,2021,4,West Gear,Outlet,399,713.207,1659.243
Women's Athletic Footwear,2021,5,Amazon,In-store,525,276.25,89.125
Women's Athletic Footwear,2021,5,Amazon,Online,919,236.481,874.861
Women's Athletic Footwear,2021,5,Amazon,Outlet,424,144.551,36.972
Women's Athletic Footwear,2021,5,Foot Locker,In-store,1025,421.25,157.25
Women's Athletic Footwear,2021,5,Foot Locker,Online,2239,1580.478,2586.526
Women's Athletic Footwear,2021,5,Foot Locker,Outlet,768,705.343,907.502
Women's Athletic Footwear,2021,5,Kohl's,In-store,650,260.0,95.0
Women's Athletic Footwear,2021,5,Kohl's,Online,1792,319.235,1046.137
Women's Athletic Footwear,2021,5,Kohl's,Outlet,4485,1692.482,594.666
Women's Athletic Footwear,2021,5,Sports Direct,In-store,950,422.5,132.938
Women's Athletic Footwear,2021,5,Sports Direct,Online,1783,1367.2949999999998,1398.102
Women's Athletic Footwear,2021,5,Sports Direct,Outlet,2106,766.862,1719.058
Women's Athletic Footwear,2021,5,Walmart,Online,466,112.844,45.639
Women's Athletic Footwear,2021,5,Walmart,Outlet,522,201.333,60.934
Women's Athletic Footwear,2021,5,West Gear,In-store,2000,826.25,288.313
Women's Athletic Footwear,2021,5,West Gear,Online,1451,281.261,3823.016
Women's Athletic Footwear,2021,5,West Gear,Outlet,518,13.865,1580.5030000000002
Women's Athletic Footwear,2021,6,Amazon,In-store,625,328.75,106.125
Women's Athletic Footwear,2021,6,Amazon,Online,1163,332.1,962.107
Women's Athletic Footwear,2021,6,Amazon,Outlet,506,172.724,44.108
Women's Athletic Footwear,2021,6,Foot Locker,In-store,1700,826.25,302.125
Women's Athletic Footwear,2021,6,Foot Locker,Online,3014,2768.488,6562.189
Women's Athletic Footwear,2021,6,Foot Locker,Outlet,1849,701.957,1572.439
Women's Athletic Footwear,2021,6,Kohl's,In-store,750,300.0,110.0
Women's Athletic Footwear,2021,6,Kohl's,Online,1091,360.369,128.126
Women's Athletic Footwear,2021,6,Kohl's,Outlet,128,4.736,1.894
Women's Athletic Footwear,2021,6,Sports Direct,In-store,1200,513.75,160.876
Women's Athletic Footwear,2021,6,Sports Direct,Online,1693,553.459,1775.8939999999998
Women's Athletic Footwear,2021,6,Sports Direct,Outlet,289,9.779,687.914
Women's Athletic Footwear,2021,6,Walmart,In-store,575,488.75,146.625
Women's Athletic Footwear,2021,6,Walmart,Online,628,165.561,66.899
Women's Athletic Footwear,2021,6,Walmart,Outlet,320,16.532,6.367999999999999
Women's Athletic Footwear,2021,6,West Gear,In-store,2125,980.0,335.25
Women's Athletic Footwear,2021,6,West Gear,Online,2388,932.661,1480.184
Women's Athletic Footwear,2021,6,West Gear,Outlet,784,32.799,752.007
Women's Athletic Footwear,2021,7,Amazon,In-store,300,150.0,52.5
Women's Athletic Footwear,2021,7,Amazon,Online,1215,401.607,162.574
Women's Athletic Footwear,2021,7,Amazon,Outlet,828,351.379,97.788
Women's Athletic Footwear,2021,7,Foot Locker,In-store,1600,865.0,315.625
Women's Athletic Footwear,2021,7,Foot Locker,Online,2626,2356.914,6473.448
Women's Athletic Footwear,2021,7,Foot Locker,Outlet,2260,948.083,1174.651
Women's Athletic Footwear,2021,7,Kohl's,In-store,750,300.0,110.0
Women's Athletic Footwear,2021,7,Kohl's,Online,1173,401.133,142.711
Women's Athletic Footwear,2021,7,Kohl's,Outlet,149,5.811,2.441
Women's Athletic Footwear,2021,7,Sports Direct,In-store,1350,617.5,196.313
Women's Athletic Footwear,2021,7,Sports Direct,Online,1823,617.078,2760.707
Women's Athletic Footwear,2021,7,Sports Direct,Outlet,299,10.806,841.397
Women's Athletic Footwear,2021,7,Walmart,In-store,600,540.0,162.0
Women's Athletic Footwear,2021,7,Walmart,Online,1295,442.968,179.07
Women's Athletic Footwear,2021,7,Walmart,Outlet,449,19.893,7.455999999999999
Women's Athletic Footwear,2021,7,West Gear,In-store,2175,1176.25,404.563
Women's Athletic Footwear,2021,7,West Gear,Online,2447,1004.939,2213.641
Women's Athletic Footwear,2021,7,West Gear,Outlet,762,34.611,977.755
Women's Athletic Footwear,2021,8,Amazon,In-store,250,125.0,43.75
Women's Athletic Footwear,2021,8,Amazon,Online,1216,356.186,143.779
Women's Athletic Footwear,2021,8,Amazon,Outlet,698,295.846,82.361
Women's Athletic Footwear,2021,8,Foot Locker,In-store,1350,631.25,229.625
Women's Athletic Footwear,2021,8,Foot Locker,Online,2984,940.614,2879.693
Women's Athletic Footwear,2021,8,Foot Locker,Outlet,1365,573.941,760.74
Women's Athletic Footwear,2021,8,Kohl's,In-store,725,290.0,105.5
Women's Athletic Footwear,2021,8,Kohl's,Online,1207,423.653,1104.816
Women's Athletic Footwear,2021,8,Kohl's,Outlet,152,6.992,2.587
Women's Athletic Footwear,2021,8,Sports Direct,In-store,1275,503.75,159.376
Women's Athletic Footwear,2021,8,Sports Direct,Online,2762,609.364,2579.775
Women's Athletic Footwear,2021,8,Sports Direct,Outlet,4490,1171.718,1825.618
Women's Athletic Footwear,2021,8,Walmart,In-store,475,380.0,114.0
Women's Athletic Footwear,2021,8,Walmart,Online,1250,370.059,149.249
Women's Athletic Footwear,2021,8,Walmart,Outlet,426,17.939999999999998,6.804
Women's Athletic Footwear,2021,8,West Gear,In-store,2050,901.25,307.75
Women's Athletic Footwear,2021,8,West Gear,Online,1568,521.961,1088.806
Women's Athletic Footwear,2021,8,West Gear,Outlet,506,19.553,823.621
Women's Athletic Footwear,2021,9,Amazon,In-store,200,100.0,35.0
Women's Athletic Footwear,2021,9,Amazon,Online,981,195.048,958.869
Women's Athletic Footwear,2021,9,Amazon,Outlet,565,239.094,989.748
Women's Athletic Footwear,2021,9,Foot Locker,In-store,925,308.75,114.75
Women's Athletic Footwear,2021,9,Foot Locker,Online,1849,1396.504,2274.713
Women's Athletic Footwear,2021,9,Foot Locker,Outlet,226,966.682,444.55
Women's Athletic Footwear,2021,9,Kohl's,In-store,650,260.0,94.0
Women's Athletic Footwear,2021,9,Kohl's,Online,1011,1168.813,1264.535
Women's Athletic Footwear,2021,9,Kohl's,Outlet,145,5.365,2.2
Women's Athletic Footwear,2021,9,Sports Direct,In-store,1025,386.25,123.376
Women's Athletic Footwear,2021,9,Sports Direct,Online,3467,1583.093,2677.249
Women's Athletic Footwear,2021,9,Sports Direct,Outlet,6934,2240.768,2136.63
Women's Athletic Footwear,2021,9,Walmart,In-store,250,150.0,45.0
Women's Athletic Footwear,2021,9,Walmart,Online,1063,140.662,697.197
Women's Athletic Footwear,2021,9,Walmart,Outlet,627,217.85,1442.083
Women's Athletic Footwear,2021,9,West Gear,In-store,1550,493.75,163.875
Women's Athletic Footwear,2021,9,West Gear,Online,1037,3690.516,2456.96
Women's Athletic Footwear,2021,9,West Gear,Outlet,336,1778.076,1766.142
Women's Athletic Footwear,2021,10,Amazon,In-store,175,105.0,36.75
Women's Athletic Footwear,2021,10,Amazon,Online,878,2212.778,3211.87
Women's Athletic Footwear,2021,10,Amazon,Outlet,566,984.056,313.538
Women's Athletic Footwear,2021,10,Foot Locker,In-store,1000,417.5,153.438
Women's Athletic Footwear,2021,10,Foot Locker,Online,1732,1739.125,3668.023
Women's Athletic Footwear,2021,10,Foot Locker,Outlet,627,2189.829,1796.556
Women's Athletic Footwear,2021,10,Kohl's,In-store,600,276.25,99.813
Women's Athletic Footwear,2021,10,Kohl's,Online,817,1113.737,1280.885
Women's Athletic Footwear,2021,10,Kohl's,Outlet,112,3.92,1.646
Women's Athletic Footwear,2021,10,Sports Direct,In-store,775,347.5,109.5
Women's Athletic Footwear,2021,10,Sports Direct,Online,2642,575.418,2075.7560000000003
Women's Athletic Footwear,2021,10,Sports Direct,Outlet,4215,1772.0,1968.571
Women's Athletic Footwear,2021,10,Walmart,In-store,375,206.25,61.875
Women's Athletic Footwear,2021,10,Walmart,Online,998,156.196,787.107
Women's Athletic Footwear,2021,10,Walmart,Outlet,598,159.64,1655.493
Women's Athletic Footwear,2021,10,West Gear,In-store,1550,608.75,204.188
Women's Athletic Footwear,2021,10,West Gear,Online,1144,1144.799,3219.092
Women's Athletic Footwear,2021,10,West Gear,Outlet,390,938.818,956.112
Women's Athletic Footwear,2021,11,Amazon,In-store,575,331.25,100.813
Women's Athletic Footwear,2021,11,Amazon,Online,1076,1047.611,2629.825
Women's Athletic Footwear,2021,11,Amazon,Outlet,1204,538.768,152.208
Women's Athletic Footwear,2021,11,Foot Locker,In-store,1700,755.0,263.75
Women's Athletic Footwear,2021,11,Foot Locker,Online,2718,2068.827,3247.154
Women's Athletic Footwear,2021,11,Foot Locker,Outlet,1482,1633.042,1191.03
Women's Athletic Footwear,2021,11,Kohl's,In-store,800,390.0,144.75
Women's Athletic Footwear,2021,11,Kohl's,Online,1134,440.179,165.339
Women's Athletic Footwear,2021,11,Kohl's,Outlet,226,8.77,3.795
Women's Athletic Footwear,2021,11,Sports Direct,In-store,925,438.75,164.813
Women's Athletic Footwear,2021,11,Sports Direct,Online,2948,1270.056,1363.696
Women's Athletic Footwear,2021,11,Sports Direct,Outlet,519,21.001,9.913
Women's Athletic Footwear,2021,11,Walmart,In-store,500,325.0,97.5
Women's Athletic Footwear,2021,11,Walmart,Online,254,15.84,6.562
Women's Athletic Footwear,2021,11,Walmart,Outlet,570,267.99,67.717
Women's Athletic Footwear,2021,11,West Gear,In-store,2100,855.0,281.188
Women's Athletic Footwear,2021,11,West Gear,Online,1697,490.14,1886.566
Women's Athletic Footwear,2021,11,West Gear,Outlet,556,19.119,788.544
Women's Athletic Footwear,2021,12,Amazon,In-store,625,360.0,109.5
Women's Athletic Footwear,2021,12,Amazon,Online,1164,430.419,1709.462
Women's Athletic Footwear,2021,12,Amazon,Outlet,706,253.959,76.63
Women's Athletic Footwear,2021,12,Foot Locker,In-store,2075,1045.0,362.125
Women's Athletic Footwear,2021,12,Foot Locker,Online,3594,1398.385,1215.71
Women's Athletic Footwear,2021,12,Foot Locker,Outlet,2168,719.996,2424.445
Women's Athletic Footwear,2021,12,Kohl's,In-store,900,495.0,166.375
Women's Athletic Footwear,2021,12,Kohl's,Online,1212,409.95,156.142
Women's Athletic Footwear,2021,12,Kohl's,Outlet,242,9.226,3.988
Women's Athletic Footwear,2021,12,Sports Direct,In-store,1050,635.0,234.75
Women's Athletic Footwear,2021,12,Sports Direct,Online,2925,1207.445,414.821
Women's Athletic Footwear,2021,12,Sports Direct,Outlet,1056,424.657,110.263
Women's Athletic Footwear,2021,12,West Gear,In-store,2675,1495.0,499.5
Women's Athletic Footwear,2021,12,West Gear,Online,1936,637.396,258.604
Women's Athletic Footwear,2021,12,West Gear,Outlet,629,28.529,10.973
Women's Street Footwear,2020,1,Foot Locker,In-store,1000,400.0,140.0
Women's Street Footwear,2020,1,Foot Locker,Online,773,28.569,13.53
Women's Street Footwear,2020,1,Foot Locker,Outlet,2887,790.014,277.548
Women's Street Footwear,2020,1,West Gear,Online,576,29.712,16.088
Women's Street Footwear,2020,1,West Gear,Outlet,2735,1160.742,478.9
Women's Street Footwear,2020,2,Foot Locker,Online,513,21.834,10.557
Women's Street Footwear,2020,2,Foot Locker,Outlet,2403,829.188,291.207
Women's Street Footwear,2020,2,West Gear,In-store,1900,1193.75,452.75
Women's Street Footwear,2020,2,West Gear,Online,686,40.628,21.385
Women's Street Footwear,2020,2,West Gear,Outlet,1333,393.444,176.633
Women's Street Footwear,2020,3,Foot Locker,Online,782,35.715,16.571
Women's Street Footwear,2020,3,Foot Locker,Outlet,3730,1445.395,507.501
Women's Street Footwear,2020,3,West Gear,In-store,2150,1100.0,385.0
Women's Street Footwear,2020,3,West Gear,Online,579,27.926,13.281
Women's Street Footwear,2020,3,West Gear,Outlet,434,17.29,7.262
Women's Street Footwear,2020,4,Walmart,Online,526,26.012,12.36
Women's Street Footwear,2020,4,Walmart,Outlet,2454,992.482,348.708
Women's Street Footwear,2020,4,West Gear,In-store,3925,2277.5,905.626
Women's Street Footwear,2020,4,West Gear,Online,1056,57.975,30.321
Women's Street Footwear,2020,5,Sports Direct,In-store,825,453.75,113.438
Women's Street Footwear,2020,5,Sports Direct,Online,248,12.896,4.772
Women's Street Footwear,2020,5,Walmart,Online,285,15.39,7.233
Women's Street Footwear,2020,5,Walmart,Outlet,1283,536.486,188.469
Women's Street Footwear,2020,5,West Gear,In-store,2175,1268.75,473.75
Women's Street Footwear,2020,5,West Gear,Online,603,32.22,15.75
Women's Street Footwear,2020,6,West Gear,In-store,2300,1561.25,390.313
Women's Street Footwear,2020,6,West Gear,Online,640,40.57,15.701
Women's Street Footwear,2020,7,Sports Direct,Online,386,12.562,5.722
Women's Street Footwear,2020,7,Sports Direct,Outlet,1849,494.048,173.55700000000002
Women's Street Footwear,2020,7,West Gear,In-store,2550,1825.0,456.251
Women's Street Footwear,2020,7,West Gear,Online,710,47.078,16.846
Women's Street Footwear,2020,8,Foot Locker,In-store,2425,848.75,212.188
Women's Street Footwear,2020,8,Foot Locker,Online,687,22.444,8.398
Women's Street Footwear,2020,8,Sports Direct,Online,385,12.726,6.029
Women's Street Footwear,2020,8,Sports Direct,Outlet,1881,509.47,178.787
Women's Street Footwear,2020,8,Walmart,Online,776,27.812,13.081
Women's Street Footwear,2020,8,Walmart,Outlet,3553,1054.744,370.278
Women's Street Footwear,2020,8,West Gear,In-store,550,440.0,110.0
Women's Street Footwear,2020,8,West Gear,Online,138,10.074,3.929
Women's Street Footwear,2020,9,Sports Direct,In-store,750,337.5,84.375
Women's Street Footwear,2020,9,Sports Direct,Online,225,9.225,3.413
Women's Street Footwear,2020,9,Walmart,Online,719,31.371,14.843
Women's Street Footwear,2020,9,Walmart,Outlet,3694,1297.131,455.186
Women's Street Footwear,2020,9,West Gear,In-store,2450,1307.5,326.876
Women's Street Footwear,2020,9,West Gear,Online,654,33.185,12.075
Women's Street Footwear,2020,10,Foot Locker,In-store,625,165.0,49.5
Women's Street Footwear,2020,10,Foot Locker,Online,172,4.449,1945.0
Women's Street Footwear,2020,10,Sports Direct,In-store,1470,735.0,183.75
Women's Street Footwear,2020,10,Sports Direct,Online,427,19.845,7.532999999999999
Women's Street Footwear,2020,10,Walmart,Online,461,21.667,10.52
Women's Street Footwear,2020,10,Walmart,Outlet,2254,858.378,301.154
Women's Street Footwear,2020,11,Foot Locker,In-store,225,80.0,24.0
Women's Street Footwear,2020,11,Foot Locker,Online,242,761.741,2603.006
Women's Street Footwear,2020,11,Foot Locker,Outlet,625,241.25,72.375
Women's Street Footwear,2020,11,West Gear,Online,616,30.751,14.446000000000002
Women's Street Footwear,2020,11,West Gear,Outlet,2928,1198.693,421.452
Women's Street Footwear,2020,12,Foot Locker,Online,160,1787.832,1278.01
Women's Street Footwear,2020,12,Foot Locker,Outlet,620,231.75,69.525
Women's Street Footwear,2020,12,Kohl's,Online,119,4.879,2.879
Women's Street Footwear,2020,12,Kohl's,Outlet,475,213.75,96.188
Women's Street Footwear,2020,12,West Gear,Online,210,13.44,6.72
Women's Street Footwear,2020,12,West Gear,Outlet,979,482.934,169.49499999999998
Women's Street Footwear,2021,1,Amazon,In-store,650,243.75,78.813
Women's Street Footwear,2021,1,Amazon,Online,1289,245.848,99.451
Women's Street Footwear,2021,1,Amazon,Outlet,202,5.555,2.109
Women's Street Footwear,2021,1,Foot Locker,In-store,1800,485.0,174.938
Women's Street Footwear,2021,1,Foot Locker,Online,3941,788.465,3340.601
Women's Street Footwear,2021,1,Foot Locker,Outlet,1417,322.816,1591.978
Women's Street Footwear,2021,1,Kohl's,In-store,875,248.75,90.5
Women's Street Footwear,2021,1,Kohl's,Online,1937,307.924,1586.094
Women's Street Footwear,2021,1,Kohl's,Outlet,2523,1018.916,1014.585
Women's Street Footwear,2021,1,Sports Direct,In-store,1100,302.5,87.0
Women's Street Footwear,2021,1,Sports Direct,Online,2841,523.765,2477.377
Women's Street Footwear,2021,1,Sports Direct,Outlet,956,223.338,1223.646
Women's Street Footwear,2021,1,West Gear,In-store,2725,818.75,274.063
Women's Street Footwear,2021,1,West Gear,Online,2439,149.157,3233.37
Women's Street Footwear,2021,1,West Gear,Outlet,6182,2745.657,1539.803
Women's Street Footwear,2021,2,Amazon,In-store,575,216.25,69.688
Women's Street Footwear,2021,2,Amazon,Online,1237,220.974,1056.307
Women's Street Footwear,2021,2,Amazon,Outlet,456,128.851,881.9499999999999
Women's Street Footwear,2021,2,Foot Locker,In-store,1375,381.25,137.75
Women's Street Footwear,2021,2,Foot Locker,Online,3460,729.715,3901.176
Women's Street Footwear,2021,2,Foot Locker,Outlet,1286,1261.171,1137.4
Women's Street Footwear,2021,2,Kohl's,In-store,775,221.25,80.25
Women's Street Footwear,2021,2,Kohl's,Online,1746,274.393,1388.34
Women's Street Footwear,2021,2,Kohl's,Outlet,2547,2044.62,860.348
Women's Street Footwear,2021,2,Sports Direct,In-store,950,260.0,75.0
Women's Street Footwear,2021,2,Sports Direct,Online,2547,468.561,3206.097
Women's Street Footwear,2021,2,Sports Direct,Outlet,921,221.926,1181.168
Women's Street Footwear,2021,2,West Gear,In-store,2700,830.0,281.001
Women's Street Footwear,2021,2,West Gear,Online,1792,103.352,3358.51
Women's Street Footwear,2021,2,West Gear,Outlet,3470,1253.764,930.692
Women's Street Footwear,2021,3,Amazon,In-store,575,216.25,69.688
Women's Street Footwear,2021,3,Amazon,Online,1143,195.759,79.054
Women's Street Footwear,2021,3,Amazon,Outlet,465,129.065,775.08
Women's Street Footwear,2021,3,Foot Locker,In-store,1375,428.75,155.25
Women's Street Footwear,2021,3,Foot Locker,Online,3219,1238.7,2674.596
Women's Street Footwear,2021,3,Foot Locker,Outlet,933,1190.415,1211.056
Women's Street Footwear,2021,3,Kohl's,In-store,775,221.25,80.25
Women's Street Footwear,2021,3,Kohl's,Online,1705,959.132,1166.417
Women's Street Footwear,2021,3,Kohl's,Outlet,3285,1152.92,472.488
Women's Street Footwear,2021,3,Sports Direct,In-store,925,253.75,73.125
Women's Street Footwear,2021,3,Sports Direct,Online,2443,394.248,2024.559
Women's Street Footwear,2021,3,Sports Direct,Outlet,3234,850.616,1289.527
Women's Street Footwear,2021,3,Walmart,Online,438,915.0,489.0
Women's Street Footwear,2021,3,Walmart,Outlet,112,896.0,403.0
Women's Street Footwear,2021,3,West Gear,In-store,2725,886.25,304.189
Women's Street Footwear,2021,3,West Gear,Online,1107,1301.086,2674.632
Women's Street Footwear,2021,3,West Gear,Outlet,455,592.512,1138.851
Women's Street Footwear,2021,4,Amazon,In-store,475,178.75,57.563
Women's Street Footwear,2021,4,Amazon,Online,954,166.414,67.426
Women's Street Footwear,2021,4,Amazon,Outlet,379,105.18,1509.313
Women's Street Footwear,2021,4,Foot Locker,In-store,1125,366.25,132.25
Women's Street Footwear,2021,4,Foot Locker,Online,2387,1882.079,3744.222
Women's Street Footwear,2021,4,Foot Locker,Outlet,755,942.704,970.515
Women's Street Footwear,2021,4,Kohl's,In-store,675,193.75,70.0
Women's Street Footwear,2021,4,Kohl's,Online,1731,1157.564,1150.775
Women's Street Footwear,2021,4,Kohl's,Outlet,3809,1425.303,571.817
Women's Street Footwear,2021,4,Sports Direct,In-store,800,240.0,69.75
Women's Street Footwear,2021,4,Sports Direct,Online,2690,1186.198,1597.949
Women's Street Footwear,2021,4,Sports Direct,Outlet,5323,1660.854,1537.17
Women's Street Footwear,2021,4,Walmart,Online,495,53.97,567.247
Women's Street Footwear,2021,4,Walmart,Outlet,628,287.524,582.199
Women's Street Footwear,2021,4,West Gear,In-store,2275,760.0,259.689
Women's Street Footwear,2021,4,West Gear,Online,1540,3014.779,2808.509
Women's Street Footwear,2021,4,West Gear,Outlet,573,714.306,766.352
Women's Street Footwear,2021,5,Amazon,In-store,625,328.75,106.125
Women's Street Footwear,2021,5,Amazon,Online,1133,290.906,117.561
Women's Street Footwear,2021,5,Amazon,Outlet,497,172.794,44.006
Women's Street Footwear,2021,5,Foot Locker,In-store,1350,567.5,205.875
Women's Street Footwear,2021,5,Foot Locker,Online,2800,816.76,3110.362
Women's Street Footwear,2021,5,Foot Locker,Outlet,1286,341.307,1450.32
Women's Street Footwear,2021,5,Kohl's,In-store,750,300.0,110.0
Women's Street Footwear,2021,5,Kohl's,Online,2052,419.56,156.392
Women's Street Footwear,2021,5,Kohl's,Outlet,4689,1770.756,710.225
Women's Street Footwear,2021,5,Sports Direct,In-store,1150,508.75,147.563
Women's Street Footwear,2021,5,Sports Direct,Online,2187,534.948,1935.117
Women's Street Footwear,2021,5,Sports Direct,Outlet,2698,991.685,1979.634
Women's Street Footwear,2021,5,Walmart,Online,560,132.615,53.861
Women's Street Footwear,2021,5,Walmart,Outlet,676,285.535,86.475
Women's Street Footwear,2021,5,West Gear,In-store,2475,1051.25,352.188
Women's Street Footwear,2021,5,West Gear,Online,1774,274.17,2382.467
Women's Street Footwear,2021,5,West Gear,Outlet,636,17.432,1790.215
Women's Street Footwear,2021,6,Amazon,In-store,675,355.0,114.625
Women's Street Footwear,2021,6,Amazon,Online,1198,351.128,1003.067
Women's Street Footwear,2021,6,Amazon,Outlet,538,187.077,47.795
Women's Street Footwear,2021,6,Foot Locker,In-store,1950,970.0,348.813
Women's Street Footwear,2021,6,Foot Locker,Online,3701,2453.952,7837.16
Women's Street Footwear,2021,6,Foot Locker,Outlet,3055,1120.396,2221.514
Women's Street Footwear,2021,6,Kohl's,In-store,800,320.0,117.5
Women's Street Footwear,2021,6,Kohl's,Online,1280,468.643,166.532
Women's Street Footwear,2021,6,Kohl's,Outlet,193,7.913,3.165
Women's Street Footwear,2021,6,Sports Direct,In-store,1300,555.0,160.875
Women's Street Footwear,2021,6,Sports Direct,Online,1864,655.365,897.058
Women's Street Footwear,2021,6,Sports Direct,Outlet,329,12.222,840.451
Women's Street Footwear,2021,6,Walmart,In-store,700,595.0,178.5
Women's Street Footwear,2021,6,Walmart,Online,714,180.752,73.358
Women's Street Footwear,2021,6,Walmart,Outlet,362,17.752,6.274
Women's Street Footwear,2021,6,West Gear,In-store,2375,1120.0,364.75
Women's Street Footwear,2021,6,West Gear,Online,2727,1082.593,1578.87
Women's Street Footwear,2021,6,West Gear,Outlet,839,33.451,629.216
Women's Street Footwear,2021,7,Amazon,In-store,350,175.0,61.25
Women's Street Footwear,2021,7,Amazon,Online,1401,453.495,182.886
Women's Street Footwear,2021,7,Amazon,Outlet,962,407.083,113.036
Women's Street Footwear,2021,7,Foot Locker,In-store,1900,1060.0,379.375
Women's Street Footwear,2021,7,Foot Locker,Online,3131,2463.477,4658.832
Women's Street Footwear,2021,7,Foot Locker,Outlet,2738,1189.625,1313.263
Women's Street Footwear,2021,7,Kohl's,In-store,850,340.0,125.0
Women's Street Footwear,2021,7,Kohl's,Online,1392,509.723,181.326
Women's Street Footwear,2021,7,Kohl's,Outlet,171,6.669,2.468
Women's Street Footwear,2021,7,Sports Direct,In-store,1600,727.5,216.063
Women's Street Footwear,2021,7,Sports Direct,Online,2033,723.82,1150.106
Women's Street Footwear,2021,7,Sports Direct,Outlet,383,13.579,849.187
Women's Street Footwear,2021,7,Walmart,In-store,700,665.0,199.5
Women's Street Footwear,2021,7,Walmart,Online,1432,493.488,199.323
Women's Street Footwear,2021,7,Walmart,Outlet,546,27.832,10.408
Women's Street Footwear,2021,7,West Gear,In-store,2525,1401.25,459.689
Women's Street Footwear,2021,7,West Gear,Online,3228,1365.037,1548.381
Women's Street Footwear,2021,7,West Gear,Outlet,997,45.834,19.928
Women's Street Footwear,2021,8,Amazon,In-store,350,175.0,61.25
Women's Street Footwear,2021,8,Amazon,Online,1392,453.088,182.868
Women's Street Footwear,2021,8,Amazon,Outlet,954,407.101,113.08
Women's Street Footwear,2021,8,Foot Locker,In-store,1875,942.5,338.25
Women's Street Footwear,2021,8,Foot Locker,Online,3920,1327.932,1381.43
Women's Street Footwear,2021,8,Foot Locker,Outlet,1803,674.001,195.624
Women's Street Footwear,2021,8,Kohl's,In-store,850,340.0,125.0
Women's Street Footwear,2021,8,Kohl's,Online,1337,511.239,181.63
Women's Street Footwear,2021,8,Kohl's,Outlet,163,7.498,2.999
Women's Street Footwear,2021,8,Sports Direct,In-store,1600,698.75,207.438
Women's Street Footwear,2021,8,Sports Direct,Online,3255,741.844,2225.473
Women's Street Footwear,2021,8,Sports Direct,Outlet,5866,1222.086,2005.72
Women's Street Footwear,2021,8,Walmart,In-store,700,560.0,168.0
Women's Street Footwear,2021,8,Walmart,Online,1437,515.22,208.087
Women's Street Footwear,2021,8,Walmart,Outlet,545,26.345,10.016
Women's Street Footwear,2021,8,West Gear,In-store,2475,1233.75,398.938
Women's Street Footwear,2021,8,West Gear,Online,2072,764.728,2156.366
Women's Street Footwear,2021,8,West Gear,Outlet,703,29.528,12.365
Women's Street Footwear,2021,9,Amazon,In-store,225,112.5,39.375
Women's Street Footwear,2021,9,Amazon,Online,1093,212.245,85.969
Women's Street Footwear,2021,9,Amazon,Outlet,625,267.484,74.505
Women's Street Footwear,2021,9,Foot Locker,In-store,1075,365.0,133.125
