Year,Month,State,City,Product,UnitsSold,Revenue,OperatingProfit
2021,9,South Carolina,Charleston,Men's Apparel,875,358.4,126.364
2021,9,South Carolina,Charleston,Men's Athletic Footwear,1048,423.204,149.513
2021,9,South Carolina,Charleston,Men's Street Footwear,1312,578.387,262.177
2021,9,South Carolina,Charleston,Women's Apparel,1032,452.064,227.238
2021,9,South Carolina,Charleston,Women's Athletic Footwear,910,288.19,87.276
2021,9,South Carolina,Charleston,Women's Street Footwear,921,297.448,75.405
2021,9,South Dakota,Sioux Falls,Men's Apparel,192,69.222,884.625
2021,9,South Dakota,Sioux Falls,Men's Athletic Footwear,355,113.12,34.248
2021,9,South Dakota,Sioux Falls,Men's Street Footwear,613,219.546,77.421
2021,9,South Dakota,Sioux Falls,Women's Apparel,290,115.49,46.495
2021,9,South Dakota,Sioux Falls,Women's Athletic Footwear,189,53.826,545.75
2021,9,South Dakota,Sioux Falls,Women's Street Footwear,228,62.946,696.375
2021,9,Texas,Dallas,Men's Apparel,3797,1224.775,403.215
2021,9,Texas,Dallas,Men's Athletic Footwear,6119,1946.878,753.612
2021,9,Texas,Dallas,Men's Street Footwear,6164,1758.806,683.215
2021,9,Texas,Dallas,Women's Apparel,6297,2099.623,1110.331
2021,9,Texas,Dallas,Women's Athletic Footwear,4310,1166.937,557.374
2021,9,Texas,Dallas,Women's Street Footwear,6354,1902.089,745.911
2021,9,Utah,Salt Lake City,Men's Apparel,527,68.496,1606.75
2021,9,Utah,Salt Lake City,Men's Athletic Footwear,730,118.308,41.779
2021,9,Utah,Salt Lake City,Men's Street Footwear,1047,205.145,82.909
2021,9,Utah,Salt Lake City,Women's Apparel,652,105.256,53.197
2021,9,Utah,Salt Lake City,Women's Athletic Footwear,524,1689.5,819.0
2021,9,Utah,Salt Lake City,Women's Street Footwear,546,1589.0,731.25
2021,9,Vermont,Burlington,Men's Apparel,318,126.164,44.571
2021,9,Vermont,Burlington,Men's Athletic Footwear,521,187.662,85.366
2021,9,Vermont,Burlington,Men's Street Footwear,841,330.548,149.982
2021,9,Vermont,Burlington,Women's Apparel,471,203.787,82.456
2021,9,Vermont,Burlington,Women's Athletic Footwear,318,104.65,960.147
2021,9,Vermont,Burlington,Women's Street Footwear,353,117.956,41.873
2021,9,Virginia,Richmond,Men's Apparel,355,141.134,56.98
2021,9,Virginia,Richmond,Men's Athletic Footwear,716,259.955,91.894
2021,9,Virginia,Richmond,Men's Street Footwear,712,235.413,83.539
2021,9,Virginia,Richmond,Women's Apparel,403,118.179,1021.014
2021,9,Virginia,Richmond,Women's Athletic Footwear,324,105.02,37.227
2021,9,Virginia,Richmond,Women's Street Footwear,393,130.707,46.247
2021,9,West Virginia,Charleston,Men's Apparel,286,80.702,32.515
2021,9,West Virginia,Charleston,Men's Athletic Footwear,441,107.639,43.399
2021,9,West Virginia,Charleston,Men's Street Footwear,704,197.736,79.67
2021,9,West Virginia,Charleston,Women's Apparel,375,122.7,49.377
2021,9,West Virginia,Charleston,Women's Athletic Footwear,284,57.607,701.5
2021,9,West Virginia,Charleston,Women's Street Footwear,318,64.132,906.0
2021,9,Wisconsin,Milwaukee,Men's Apparel,158,44.839,729.875
2021,9,Wisconsin,Milwaukee,Men's Athletic Footwear,315,76.885,874.25
2021,9,Wisconsin,Milwaukee,Men's Street Footwear,618,170.969,51.81
2021,9,Wisconsin,Milwaukee,Women's Apparel,252,81.976,1020.0
2021,9,Wisconsin,Milwaukee,Women's Athletic Footwear,159,813.25,361.375
2021,9,Wisconsin,Milwaukee,Women's Street Footwear,194,38.556,486.25
2021,9,Wyoming,Cheyenne,Men's Apparel,625,256.0,77.58
2021,9,Wyoming,Cheyenne,Men's Athletic Footwear,750,276.6,83.838
2021,9,Wyoming,Cheyenne,Men's Street Footwear,1008,409.984,206.39
2021,9,Wyoming,Cheyenne,Women's Apparel,774,339.048,86.119
2021,9,Wyoming,Cheyenne,Women's Athletic Footwear,635,205.13,72.514
2021,9,Wyoming,Cheyenne,Women's Street Footwear,662,215.206,75.895
2021,10,Alabama,Birmingham,Men's Apparel,1485,537.951,244.039
2021,10,Alabama,Birmingham,Men's Athletic Footwear,2655,724.471,349.418
2021,10,Alabama,Birmingham,Men's Street Footwear,1955,677.314,313.599
2021,10,Alabama,Birmingham,Women's Apparel,2179,945.392,619.269
2021,10,Alabama,Birmingham,Women's Athletic Footwear,1760,2326.669,1005.044
2021,10,Alabama,Birmingham,Women's Street Footwear,2403,826.482,2125.846
2021,10,Alaska,Anchorage,Men's Apparel,194,115.624,29.218
2021,10,Alaska,Anchorage,Men's Athletic Footwear,352,183.37,64.781
2021,10,Alaska,Anchorage,Men's Street Footwear,563,322.684,113.861
2021,10,Alaska,Anchorage,Women's Apparel,358,226.059,68.424
2021,10,Alaska,Anchorage,Women's Athletic Footwear,192,99.978,916.375
2021,10,Alaska,Anchorage,Women's Street Footwear,221,116.464,29.524
2021,10,Arizona,Phoenix,Men's Apparel,432,158.779,48.271
2021,10,Arizona,Phoenix,Men's Athletic Footwear,820,262.59,106.038
2021,10,Arizona,Phoenix,Men's Street Footwear,805,236.655,83.977
2021,10,Arizona,Phoenix,Women's Apparel,517,204.789,52.017
2021,10,Arizona,Phoenix,Women's Athletic Footwear,492,142.134,50.419
2021,10,Arizona,Phoenix,Women's Street Footwear,527,153.695,54.383
2021,10,Arkansas,Little Rock,Men's Apparel,449,86.652,736.928
2021,10,Arkansas,Little Rock,Men's Athletic Footwear,663,88.862,1674.75
2021,10,Arkansas,Little Rock,Men's Street Footwear,930,187.83,75.726
2021,10,Arkansas,Little Rock,Women's Apparel,636,125.656,50.786
2021,10,Arkansas,Little Rock,Women's Athletic Footwear,441,57.778,1382.0
2021,10,Arkansas,Little Rock,Women's Street Footwear,477,63.066,1494.0
2021,10,Connecticut,Hartford,Men's Apparel,237,102.438,773.379
2021,10,Connecticut,Hartford,Men's Athletic Footwear,441,158.66,63.985
2021,10,Connecticut,Hartford,Men's Street Footwear,716,283.705,114.623
2021,10,Connecticut,Hartford,Women's Apparel,443,201.486,71.522
2021,10,Connecticut,Hartford,Women's Athletic Footwear,233,86.335,1481.75
2021,10,Connecticut,Hartford,Women's Street Footwear,285,101.043,842.992
2021,10,Delaware,Wilmington,Men's Apparel,224,116.788,35.34
2021,10,Delaware,Wilmington,Men's Athletic Footwear,390,169.59,59.861
2021,10,Delaware,Wilmington,Men's Street Footwear,603,292.168,102.976
2021,10,Delaware,Wilmington,Women's Apparel,378,214.914,86.703
2021,10,Delaware,Wilmington,Women's Athletic Footwear,219,98.538,39.644
2021,10,Delaware,Wilmington,Women's Street Footwear,252,112.6,45.43
2021,10,Florida,Orlando,Men's Apparel,564,238.734,48.491
2021,10,Florida,Orlando,Men's Athletic Footwear,909,390.416,99.035
2021,10,Florida,Orlando,Men's Street Footwear,640,210.16,64.088
2021,10,Florida,Orlando,Women's Apparel,644,294.18,133.779
2021,10,Florida,Orlando,Women's Athletic Footwear,608,216.813,65.918
2021,10,Florida,Orlando,Women's Street Footwear,640,251.664,76.397
2021,10,Georgia,Atlanta,Men's Apparel,492,173.682,61.493
2021,10,Georgia,Atlanta,Men's Athletic Footwear,840,275.056,110.94
2021,10,Georgia,Atlanta,Men's Street Footwear,829,247.634,100.012
2021,10,Georgia,Atlanta,Women's Apparel,561,256.542,65.35
2021,10,Georgia,Atlanta,Women's Athletic Footwear,527,153.77,62.041
2021,10,Georgia,Atlanta,Women's Street Footwear,578,165.846,58.694
2021,10,Hawaii,Honolulu,Men's Apparel,320,166.91,25.61
2021,10,Hawaii,Honolulu,Men's Athletic Footwear,613,317.168,64.275
2021,10,Hawaii,Honolulu,Men's Street Footwear,599,267.698,67.892
2021,10,Hawaii,Honolulu,Women's Apparel,375,214.8,86.448
2021,10,Hawaii,Honolulu,Women's Athletic Footwear,358,155.4,39.349
2021,10,Hawaii,Honolulu,Women's Street Footwear,387,184.872,46.705
2021,10,Idaho,Boise,Men's Apparel,564,128.487,45.472
2021,10,Idaho,Boise,Men's Athletic Footwear,938,241.531,97.663
2021,10,Idaho,Boise,Men's Street Footwear,943,242.042,97.84
2021,10,Idaho,Boise,Women's Apparel,846,248.3,137.46499999999995
2021,10,Idaho,Boise,Women's Athletic Footwear,592,177.254,89.416
2021,10,Idaho,Boise,Women's Street Footwear,835,247.17,99.57
2021,10,Indiana,Indianapolis,Men's Apparel,188,69.058,706.25
2021,10,Indiana,Indianapolis,Men's Athletic Footwear,315,89.58,36.144
2021,10,Indiana,Indianapolis,Men's Street Footwear,516,184.756,74.521
2021,10,Indiana,Indianapolis,Women's Apparel,358,141.484,57.112
2021,10,Indiana,Indianapolis,Women's Athletic Footwear,194,53.952,686.375
2021,10,Indiana,Indianapolis,Women's Street Footwear,188,53.716,590.375
2021,10,Iowa,Des Moines,Men's Apparel,163,57.846,29.146
2021,10,Iowa,Des Moines,Men's Athletic Footwear,325,89.9,31.729
2021,10,Iowa,Des Moines,Men's Street Footwear,512,184.816,55.975
2021,10,Iowa,Des Moines,Women's Apparel,323,128.577,51.896
2021,10,Iowa,Des Moines,Women's Athletic Footwear,156,44.804,456.125
2021,10,Iowa,Des Moines,Women's Street Footwear,189,53.826,559.75
2021,10,Kansas,Wichita,Men's Apparel,221,53.834,672.375
2021,10,Kansas,Wichita,Men's Athletic Footwear,410,66.615,765.75
2021,10,Kansas,Wichita,Men's Street Footwear,645,154.205,54.434
2021,10,Kansas,Wichita,Women's Apparel,390,92.52,32.71
2021,10,Kansas,Wichita,Women's Athletic Footwear,222,928.0,441.25
2021,10,Kansas,Wichita,Women's Street Footwear,260,41.14,550.0
2021,10,Kentucky,Louisville,Men's Apparel,191,84.673,29.94
2021,10,Kentucky,Louisville,Men's Athletic Footwear,358,127.153,45.015
2021,10,Kentucky,Louisville,Men's Street Footwear,576,254.178,102.673
2021,10,Kentucky,Louisville,Women's Apparel,358,155.649,62.7
2021,10,Kentucky,Louisville,Women's Athletic Footwear,192,69.222,922.0
2021,10,Kentucky,Louisville,Women's Street Footwear,222,80.771,32.591
2021,10,Louisiana,New Orleans,Men's Apparel,557,183.833,83.481
2021,10,Louisiana,New Orleans,Men's Athletic Footwear,914,300.731,121.651
2021,10,Louisiana,New Orleans,Men's Street Footwear,636,146.908,59.389
2021,10,Louisiana,New Orleans,Women's Apparel,648,231.56,82.002
2021,10,Louisiana,New Orleans,Women's Athletic Footwear,600,157.5,63.49
2021,10,Louisiana,New Orleans,Women's Street Footwear,628,188.424,76.001
2021,10,Maine,Portland,Men's Apparel,643,272.112,2781.25
2021,10,Maine,Portland,Men's Athletic Footwear,894,322.068,2559.374
2021,10,Maine,Portland,Men's Street Footwear,2329,829.387,293.301
2021,10,Maine,Portland,Women's Apparel,1162,448.023,1169.551
2021,10,Maine,Portland,Women's Athletic Footwear,283,1162.05,986.625
2021,10,Maine,Portland,Women's Street Footwear,668,193.506,2656.5
2021,10,Maryland,Baltimore,Men's Apparel,95,46.12,461.5
2021,10,Maryland,Baltimore,Men's Athletic Footwear,258,102.784,36.281
2021,10,Maryland,Baltimore,Men's Street Footwear,488,212.126,85.673
2021,10,Maryland,Baltimore,Women's Apparel,252,133.12,40.248
2021,10,Maryland,Baltimore,Women's Athletic Footwear,96,38.529,528.125
2021,10,Maryland,Baltimore,Women's Street Footwear,125,51.225,581.5
2021,10,Massachusetts,Boston,Men's Apparel,161,68.408,1088.25
2021,10,Massachusetts,Boston,Men's Athletic Footwear,349,129.234,919.461
2021,10,Massachusetts,Boston,Men's Street Footwear,652,252.12,76.82
2021,10,Massachusetts,Boston,Women's Apparel,358,165.258,50.352
2021,10,Massachusetts,Boston,Women's Athletic Footwear,159,57.674,895.75
2021,10,Massachusetts,Boston,Women's Street Footwear,197,72.11,1115.188
2021,10,Michigan,Detroit,Men's Apparel,512,205.376,82.957
2021,10,Michigan,Detroit,Men's Athletic Footwear,742,236.179,95.151
2021,10,Michigan,Detroit,Men's Street Footwear,975,386.025,194.225
2021,10,Michigan,Detroit,Women's Apparel,662,295.874,163.79999999999998
2021,10,Michigan,Detroit,Women's Athletic Footwear,516,164.408,58.204
2021,10,Michigan,Detroit,Women's Street Footwear,548,174.551,53.048
2021,10,Mississippi,Jackson,Men's Apparel,553,128.261,45.546
2021,10,Mississippi,Jackson,Men's Athletic Footwear,810,131.43,46.419
2021,10,Mississippi,Jackson,Men's Street Footwear,1067,247.066,99.926
2021,10,Mississippi,Jackson,Women's Apparel,761,174.716,88.106
2021,10,Mississippi,Jackson,Women's Athletic Footwear,564,92.095,1017.208
2021,10,Mississippi,Jackson,Women's Street Footwear,593,98.382,39.842
2021,10,Missouri,St. Louis,Men's Apparel,293,80.926,28.586
2021,10,Missouri,St. Louis,Men's Athletic Footwear,441,89.684,31.717
2021,10,Missouri,St. Louis,Men's Street Footwear,656,188.204,75.772
2021,10,Missouri,St. Louis,Women's Apparel,438,143.344,72.14
2021,10,Missouri,St. Louis,Women's Athletic Footwear,284,57.607,701.5
2021,10,Missouri,St. Louis,Women's Street Footwear,323,64.179,827.875
2021,10,New Hampshire,Manchester,Men's Apparel,279,137.416,968.779
2021,10,New Hampshire,Manchester,Men's Athletic Footwear,483,204.564,82.677
2021,10,New Hampshire,Manchester,Men's Street Footwear,756,348.54,140.574
2021,10,New Hampshire,Manchester,Women's Apparel,471,251.592,89.045
2021,10,New Hampshire,Manchester,Women's Athletic Footwear,283,119.348,894.378
2021,10,New Hampshire,Manchester,Women's Street Footwear,314,136.306,41.432
2021,10,New Jersey,Newark,Men's Apparel,163,77.204,926.5
2021,10,New Jersey,Newark,Men's Athletic Footwear,313,128.024,45.262
2021,10,New Jersey,Newark,Men's Street Footwear,544,240.057,84.714
2021,10,New Jersey,Newark,Women's Apparel,318,166.716,67.234
2021,10,New Jersey,Newark,Women's Athletic Footwear,156,63.988,799.0
2021,10,New Jersey,Newark,Women's Street Footwear,192,76.932,996.0
2021,10,New Mexico,Albuquerque,Men's Apparel,530,204.77,62.284
2021,10,New Mexico,Albuquerque,Men's Athletic Footwear,881,316.866,127.923
2021,10,New Mexico,Albuquerque,Men's Street Footwear,886,288.905,102.424
2021,10,New Mexico,Albuquerque,Women's Apparel,611,295.857,75.27
2021,10,New Mexico,Albuquerque,Women's Athletic Footwear,557,183.29,65.037
2021,10,New Mexico,Albuquerque,Women's Street Footwear,600,196.62,69.626
2021,10,New York,Albany,Men's Apparel,650,308.85,109.16
2021,10,New York,Albany,Men's Athletic Footwear,781,319.676,112.676
2021,10,New York,Albany,Men's Street Footwear,1008,491.856,222.758
2021,10,New York,Albany,Women's Apparel,781,416.234,209.315
2021,10,New York,Albany,Women's Athletic Footwear,635,256.075,77.491
2021,10,New York,Albany,Women's Street Footwear,662,268.802,68.146
2021,10,North Carolina,Charlotte,Men's Apparel,699,253.758,89.566
2021,10,North Carolina,Charlotte,Men's Athletic Footwear,896,251.468,88.725
2021,10,North Carolina,Charlotte,Men's Street Footwear,1120,404.04,163.057
2021,10,North Carolina,Charlotte,Women's Apparel,851,345.948,174.072
2021,10,North Carolina,Charlotte,Women's Athletic Footwear,710,197.94,79.938
2021,10,North Carolina,Charlotte,Women's Street Footwear,725,206.35,83.101
2021,10,North Dakota,Fargo,Men's Apparel,159,64.03,740.875
2021,10,North Dakota,Fargo,Men's Athletic Footwear,323,102.628,31.077
2021,10,North Dakota,Fargo,Men's Street Footwear,516,205.684,72.671
2021,10,North Dakota,Fargo,Women's Apparel,323,141.369,57.051
2021,10,North Dakota,Fargo,Women's Athletic Footwear,158,51.254,517.0
2021,10,North Dakota,Fargo,Women's Street Footwear,189,61.521,687.0
2021,10,Ohio,Columbus,Men's Apparel,516,164.292,57.974
2021,10,Ohio,Columbus,Men's Athletic Footwear,688,169.002,59.631
2021,10,Ohio,Columbus,Men's Street Footwear,935,297.56,119.931
2021,10,Ohio,Columbus,Women's Apparel,672,215.586,108.519
2021,10,Ohio,Columbus,Women's Athletic Footwear,512,123.248,49.656
2021,10,Ohio,Columbus,Women's Street Footwear,531,130.362,52.517
2021,10,Oklahoma,Oklahoma City,Men's Apparel,318,62.946,1285.0
2021,10,Oklahoma,Oklahoma City,Men's Athletic Footwear,550,73.24,1452.5
2021,10,Oklahoma,Oklahoma City,Men's Street Footwear,835,164.933,66.771
2021,10,Oklahoma,Oklahoma City,Women's Apparel,517,102.361,41.495
2021,10,Oklahoma,Oklahoma City,Women's Athletic Footwear,314,1906.0,894.0
2021,10,Oklahoma,Oklahoma City,Women's Street Footwear,355,47.156,1024.0
2021,10,Oregon,Portland,Men's Apparel,468,172.545,69.74
2021,10,Oregon,Portland,Men's Athletic Footwear,846,302.473,106.846
2021,10,Oregon,Portland,Men's Street Footwear,571,147.327,52.168
2021,10,Oregon,Portland,Women's Apparel,578,221.133,67.485
2021,10,Oregon,Portland,Women's Athletic Footwear,520,153.69,54.411
2021,10,Oregon,Portland,Women's Street Footwear,550,183.219,64.793
2021,10,Pennsylvania,Philadelphia,Men's Apparel,202,72.416,1605.063
2021,10,Pennsylvania,Philadelphia,Men's Athletic Footwear,204,59.198,1321.688
2021,10,Pennsylvania,Philadelphia,Men's Street Footwear,760,224.06,124.099
2021,10,Pennsylvania,Philadelphia,Women's Apparel,356,106.113,793.529
2021,10,Pennsylvania,Philadelphia,Women's Athletic Footwear,80,1003.0,472.0
2021,10,Pennsylvania,Philadelphia,Women's Street Footwear,275,64.164,1445.5
2021,10,Rhode Island,Providence,Men's Apparel,117,966.045,735.5
2021,10,Rhode Island,Providence,Men's Athletic Footwear,324,105.16,1018.262
2021,10,Rhode Island,Providence,Men's Street Footwear,582,215.413,76.393
2021,10,Rhode Island,Providence,Women's Apparel,324,136.814,55.258
2021,10,Rhode Island,Providence,Women's Athletic Footwear,121,935.581,960.0
2021,10,Rhode Island,Providence,Women's Street Footwear,159,52.505,1227.0
2021,10,South Carolina,Charleston,Men's Apparel,839,367.328,129.842
2021,10,South Carolina,Charleston,Men's Athletic Footwear,1008,368.736,130.368
2021,10,South Carolina,Charleston,Men's Street Footwear,1219,548.45,248.633
2021,10,South Carolina,Charleston,Women's Apparel,1000,477.6,240.69
2021,10,South Carolina,Charleston,Women's Athletic Footwear,826,299.716,90.636
2021,10,South Carolina,Charleston,Women's Street Footwear,851,310.966,78.75200000000001
2021,10,South Dakota,Sioux Falls,Men's Apparel,163,70.802,988.063
2021,10,South Dakota,Sioux Falls,Men's Athletic Footwear,325,115.575,35.042
2021,10,South Dakota,Sioux Falls,Men's Street Footwear,504,225.616,79.583
2021,10,South Dakota,Sioux Falls,Women's Apparel,320,153.85,62.118
2021,10,South Dakota,Sioux Falls,Women's Athletic Footwear,161,57.798,713.875
2021,10,South Dakota,Sioux Falls,Women's Street Footwear,192,69.306,742.25
2021,10,Texas,Dallas,Men's Apparel,2988,1059.848,375.611
2021,10,Texas,Dallas,Men's Athletic Footwear,3839,1190.683,1376.479
2021,10,Texas,Dallas,Men's Street Footwear,4118,1287.896,551.121
2021,10,Texas,Dallas,Women's Apparel,4391,1724.984,956.083
2021,10,Texas,Dallas,Women's Athletic Footwear,3252,2612.614,1270.184
2021,10,Texas,Dallas,Women's Street Footwear,3469,1292.526,2309.624
2021,10,Utah,Salt Lake City,Men's Apparel,443,86.607,693.079
2021,10,Utah,Salt Lake City,Men's Athletic Footwear,632,83.748,1717.0
2021,10,Utah,Salt Lake City,Men's Street Footwear,949,182.168,73.737
2021,10,Utah,Salt Lake City,Women's Apparel,644,146.828,73.953
2021,10,Utah,Salt Lake City,Women's Athletic Footwear,441,57.59,1336.0
2021,10,Utah,Salt Lake City,Women's Street Footwear,477,62.823,1311.0
2021,10,Vermont,Burlington,Men's Apparel,284,129.056,45.671
2021,10,Vermont,Burlington,Men's Athletic Footwear,474,188.406,85.524
2021,10,Vermont,Burlington,Men's Street Footwear,765,323.904,147.13299999999998
2021,10,Vermont,Burlington,Women's Apparel,471,235.611,95.284
2021,10,Vermont,Burlington,Women's Athletic Footwear,282,110.336,39.002
2021,10,Vermont,Burlington,Women's Street Footwear,320,125.826,1020.593
2021,10,Virginia,Richmond,Men's Apparel,492,174.021,70.563
2021,10,Virginia,Richmond,Men's Athletic Footwear,840,302.739,107.176
2021,10,Virginia,Richmond,Men's Street Footwear,571,147.208,52.077
2021,10,Virginia,Richmond,Women's Apparel,561,220.378,67.043
2021,10,Virginia,Richmond,Women's Athletic Footwear,524,153.399,54.315000000000005
2021,10,Virginia,Richmond,Women's Street Footwear,564,184.011,65.209
2021,10,West Virginia,Charleston,Men's Apparel,228,80.923,32.695
2021,10,West Virginia,Charleston,Men's Athletic Footwear,355,98.81,39.831
2021,10,West Virginia,Charleston,Men's Street Footwear,540,195.965,79.046
2021,10,West Virginia,Charleston,Women's Apparel,384,153.948,61.974
2021,10,West Virginia,Charleston,Women's Athletic Footwear,222,62.754,821.5
2021,10,West Virginia,Charleston,Women's Street Footwear,219,62.702,794.5
2021,10,Wisconsin,Milwaukee,Men's Apparel,158,57.702,943.125
2021,10,Wisconsin,Milwaukee,Men's Athletic Footwear,293,80.994,28.64
2021,10,Wisconsin,Milwaukee,Men's Street Footwear,488,173.609,52.666
2021,10,Wisconsin,Milwaukee,Women's Apparel,315,127.99,51.525
2021,10,Wisconsin,Milwaukee,Women's Athletic Footwear,158,44.806,446.125
2021,10,Wisconsin,Milwaukee,Women's Street Footwear,158,44.872,495.125
2021,10,Wyoming,Cheyenne,Men's Apparel,603,268.162,81.416
2021,10,Wyoming,Cheyenne,Men's Athletic Footwear,774,277.656,84.062
2021,10,Wyoming,Cheyenne,Men's Street Footwear,977,436.35,219.589
2021,10,Wyoming,Cheyenne,Women's Apparel,750,368.25,93.053
2021,10,Wyoming,Cheyenne,Women's Athletic Footwear,594,218.629,77.057
2021,10,Wyoming,Cheyenne,Women's Street Footwear,625,230.25,81.165
2021,11,Alaska,Anchorage,Men's Apparel,358,211.977,53.567
2021,11,Alaska,Anchorage,Men's Athletic Footwear,381,199.779,70.448
2021,11,Alaska,Anchorage,Men's Street Footwear,548,327.114,115.578
2021,11,Alaska,Anchorage,Women's Apparel,476,307.474,93.139
2021,11,Alaska,Anchorage,Women's Athletic Footwear,390,200.58,50.87
2021,11,Alaska,Anchorage,Women's Street Footwear,413,213.487,54.14
2021,11,Arizona,Phoenix,Men's Apparel,486,173.967,52.959
2021,11,Arizona,Phoenix,Men's Athletic Footwear,835,275.456,111.427
2021,11,Arizona,Phoenix,Men's Street Footwear,785,235.32,83.182
2021,11,Arizona,Phoenix,Women's Apparel,676,266.565,67.538
2021,11,Arizona,Phoenix,Women's Athletic Footwear,564,165.444,58.668
2021,11,Arizona,Phoenix,Women's Street Footwear,604,177.462,62.784000000000006
2021,11,Arkansas,Little Rock,Men's Apparel,546,274.659,97.237
2021,11,Arkansas,Little Rock,Men's Athletic Footwear,585,58.842,1213.688
2021,11,Arkansas,Little Rock,Men's Street Footwear,869,144.1,58.173
2021,11,Arkansas,Little Rock,Women's Apparel,702,353.196,142.747
2021,11,Arkansas,Little Rock,Women's Athletic Footwear,612,217.057,87.589
2021,11,Arkansas,Little Rock,Women's Street Footwear,512,84.008,866.056
2021,11,Connecticut,Hartford,Men's Apparel,406,170.452,51.939
2021,11,Connecticut,Hartford,Men's Athletic Footwear,489,173.169,70.015
2021,11,Connecticut,Hartford,Men's Street Footwear,685,290.509,117.098
2021,11,Connecticut,Hartford,Women's Apparel,561,257.397,91.094
2021,11,Connecticut,Hartford,Women's Athletic Footwear,438,158.487,48.253
2021,11,Connecticut,Hartford,Women's Street Footwear,478,170.038,51.883
2021,11,Delaware,Wilmington,Men's Apparel,347,183.07,55.353
2021,11,Delaware,Wilmington,Men's Athletic Footwear,410,183.255,64.635
2021,11,Delaware,Wilmington,Men's Street Footwear,585,300.6,106.182
2021,11,Delaware,Wilmington,Women's Apparel,473,268.772,108.45
2021,11,Delaware,Wilmington,Women's Athletic Footwear,384,169.284,68.271
2021,11,Delaware,Wilmington,Women's Street Footwear,406,180.472,72.68100000000001
2021,11,Florida,Orlando,Men's Apparel,746,421.824,85.916
2021,11,Florida,Orlando,Men's Athletic Footwear,1106,440.076,111.991
2021,11,Florida,Orlando,Men's Street Footwear,982,360.246,109.261
2021,11,Florida,Orlando,Women's Apparel,960,567.0,257.754
2021,11,Florida,Orlando,Women's Athletic Footwear,820,342.59,104.345
2021,11,Florida,Orlando,Women's Street Footwear,845,304.153,92.635
2021,11,Georgia,Atlanta,Men's Apparel,571,239.213,84.626
2021,11,Georgia,Atlanta,Men's Athletic Footwear,932,362.394,146.656
2021,11,Georgia,Atlanta,Men's Street Footwear,835,301.965,121.679
2021,11,Georgia,Atlanta,Women's Apparel,756,347.782,88.04
2021,11,Georgia,Atlanta,Women's Athletic Footwear,656,231.096,93.459
2021,11,Georgia,Atlanta,Women's Street Footwear,685,245.615,86.994
2021,11,Hawaii,Honolulu,Men's Apparel,488,328.129,50.627
2021,11,Hawaii,Honolulu,Men's Athletic Footwear,768,369.408,75.011
2021,11,Hawaii,Honolulu,Men's Street Footwear,683,296.808,75.169
2021,11,Hawaii,Honolulu,Women's Apparel,640,461.48,185.97
2021,11,Hawaii,Honolulu,Women's Athletic Footwear,504,266.24,67.434
2021,11,Hawaii,Honolulu,Women's Street Footwear,548,239.9,60.898
2021,11,Idaho,Boise,Men's Apparel,680,245.583,86.99600000000001
2021,11,Idaho,Boise,Men's Athletic Footwear,1087,248.542,100.33
2021,11,Idaho,Boise,Men's Street Footwear,1060,247.737,100.324
2021,11,Idaho,Boise,Women's Apparel,982,426.413,236.155
2021,11,Idaho,Boise,Women's Athletic Footwear,730,283.382,142.552
2021,11,Idaho,Boise,Women's Street Footwear,960,377.52,152.402
2021,11,Indiana,Indianapolis,Men's Apparel,325,154.125,46.65
2021,11,Indiana,Indianapolis,Men's Athletic Footwear,423,116.984,47.279
2021,11,Indiana,Indianapolis,Men's Street Footwear,548,196.293,79.072
2021,11,Indiana,Indianapolis,Women's Apparel,441,233.051,93.998
2021,11,Indiana,Indianapolis,Women's Athletic Footwear,358,99.072,35.099000000000004
2021,11,Indiana,Indianapolis,Women's Street Footwear,351,97.092,34.319
2021,11,Iowa,Des Moines,Men's Apparel,224,107.695,54.117
2021,11,Iowa,Des Moines,Men's Athletic Footwear,347,98.554,34.817
2021,11,Iowa,Des Moines,Men's Street Footwear,512,184.592,56.02
2021,11,Iowa,Des Moines,Women's Apparel,347,182.998,73.709
2021,11,Iowa,Des Moines,Women's Athletic Footwear,252,71.768,746.0
2021,11,Iowa,Des Moines,Women's Street Footwear,277,78.824,826.1
2021,11,Kansas,Wichita,Men's Apparel,320,192.26,67.815
2021,11,Kansas,Wichita,Men's Athletic Footwear,347,42.258,518.438
2021,11,Kansas,Wichita,Men's Street Footwear,572,115.306,40.694
2021,11,Kansas,Wichita,Women's Apparel,438,268.924,94.83
2021,11,Kansas,Wichita,Women's Athletic Footwear,358,155.732,55.089
2021,11,Kansas,Wichita,Women's Street Footwear,275,56.265,652.25
2021,11,Kentucky,Louisville,Men's Apparel,228,116.877,41.314
2021,11,Kentucky,Louisville,Men's Athletic Footwear,347,112.808,39.82
2021,11,Kentucky,Louisville,Men's Street Footwear,548,218.404,88.07
2021,11,Kentucky,Louisville,Women's Apparel,355,197.78,79.851
2021,11,Kentucky,Louisville,Women's Athletic Footwear,252,112.704,45.352
2021,11,Kentucky,Louisville,Women's Street Footwear,277,101.337,40.792
2021,11,Louisiana,New Orleans,Men's Apparel,741,348.383,157.738
2021,11,Louisiana,New Orleans,Men's Athletic Footwear,1134,331.66,134.271
2021,11,Louisiana,New Orleans,Men's Street Footwear,1032,263.464,106.548
2021,11,Louisiana,New Orleans,Women's Apparel,954,535.614,189.988
2021,11,Louisiana,New Orleans,Women's Athletic Footwear,780,262.2,105.852
